"run","timeSinceLastPurchase","tick"
1,0.0,150.0
1,0.0,151.0
1,0.0,152.0
1,0.0,153.0
1,0.0,154.0
1,0.0,155.0
1,0.0,156.0
1,0.0,157.0
1,0.0,158.0
1,0.0,159.0
1,0.0,160.0
1,0.0,161.0
1,0.0,162.0
1,0.0,163.0
1,0.0,164.0
1,0.0,165.0
1,0.0,166.0
1,0.0,167.0
1,0.0,168.0
1,0.0,169.0
1,0.0,170.0
1,0.0,171.0
1,0.0,172.0
1,0.0,173.0
1,0.0,174.0
1,0.0,175.0
1,0.0,176.0
1,0.0,177.0
1,0.0,178.0
1,0.0,179.0
1,0.0,180.0
1,0.0,181.0
1,0.0,182.0
1,0.0,183.0
1,0.0,184.0
1,0.0,185.0
1,0.0,186.0
1,0.0,187.0
1,0.0,188.0
1,0.0,189.0
1,0.0,190.0
1,0.0,191.0
1,0.0,192.0
1,0.0,193.0
1,0.0,194.0
1,0.0,195.0
1,0.0,196.0
1,0.0,197.0
1,0.0,198.0
1,0.0,199.0
1,0.0,200.0
1,0.0,201.0
1,0.0,202.0
1,0.0,203.0
1,0.0,204.0
1,0.0,205.0
1,0.0,206.0
1,0.0,207.0
1,0.0,208.0
1,0.0,209.0
1,0.0,210.0
1,0.0,211.0
1,0.0,212.0
1,0.0,213.0
1,0.0,214.0
1,0.0,215.0
1,0.0,216.0
1,0.0,217.0
1,0.0,218.0
1,0.0,219.0
1,0.0,220.0
1,0.0,221.0
1,0.0,222.0
1,0.0,223.0
1,0.0,224.0
1,0.0,225.0
1,0.0,226.0
1,0.0,227.0
1,0.0,228.0
1,0.0,229.0
1,0.0,230.0
1,0.0,231.0
1,0.0,232.0
1,0.0,233.0
1,0.0,234.0
1,0.0,235.0
1,0.0,236.0
1,0.0,237.0
1,0.0,238.0
1,0.0,239.0
1,0.0,240.0
1,0.0,241.0
1,0.0,242.0
1,0.0,243.0
1,0.0,244.0
1,0.0,245.0
1,0.0,246.0
1,0.0,247.0
1,0.0,248.0
1,0.0,249.0
1,0.0,250.0
1,0.0,251.0
1,0.0,252.0
1,0.0,253.0
1,0.0,254.0
1,0.0,255.0
1,0.0,256.0
1,0.0,257.0
1,0.0,258.0
1,0.0,259.0
1,0.0,260.0
1,0.0,261.0
1,0.0,262.0
1,0.0,263.0
1,0.0,264.0
1,0.0,265.0
1,0.0,266.0
1,0.0,267.0
1,0.0,268.0
1,0.0,269.0
1,0.0,270.0
1,0.0,271.0
1,0.0,272.0
1,0.0,273.0
1,0.0,274.0
1,0.0,275.0
1,0.0,276.0
1,0.0,277.0
1,0.0,278.0
1,0.0,279.0
1,0.0,280.0
1,0.0,281.0
1,0.0,282.0
1,0.0,283.0
1,0.0,284.0
1,0.0,285.0
1,0.0,286.0
1,0.0,287.0
1,0.0,288.0
1,0.0,289.0
1,0.0,290.0
1,0.0,291.0
1,0.0,292.0
1,0.0,293.0
1,0.0,294.0
1,0.0,295.0
1,0.0,296.0
1,0.0,297.0
1,0.0,298.0
1,0.0,299.0
1,0.0,300.0
1,0.0,301.0
1,0.0,302.0
1,0.0,303.0
1,0.0,304.0
1,0.0,305.0
1,0.0,306.0
1,0.0,307.0
1,0.0,308.0
1,0.0,309.0
1,0.0,310.0
1,0.0,311.0
1,0.0,312.0
1,0.0,313.0
1,0.0,314.0
1,0.0,315.0
1,0.0,316.0
1,0.0,317.0
1,0.0,318.0
1,0.0,319.0
1,0.0,320.0
1,0.0,321.0
1,0.0,322.0
1,0.0,323.0
1,0.0,324.0
1,0.0,325.0
1,0.0,326.0
1,0.0,327.0
1,0.0,328.0
1,0.0,329.0
1,0.0,330.0
1,0.0,331.0
1,0.0,332.0
1,0.0,333.0
1,0.0,334.0
1,0.0,335.0
1,0.0,336.0
1,0.0,337.0
1,0.0,338.0
1,0.0,339.0
1,0.0,340.0
1,0.0,341.0
1,0.0,342.0
1,0.0,343.0
1,0.0,344.0
1,0.0,345.0
1,0.0,346.0
1,0.0,347.0
1,0.0,348.0
1,0.0,349.0
1,0.0,350.0
1,0.0,351.0
1,0.0,352.0
1,0.0,353.0
1,0.0,354.0
1,0.0,355.0
1,0.0,356.0
1,0.0,357.0
1,0.0,358.0
1,0.0,359.0
1,0.0,360.0
1,0.0,361.0
1,0.0,362.0
1,0.0,363.0
1,0.0,364.0
1,0.0,365.0
1,0.0,366.0
1,0.0,367.0
1,0.0,368.0
1,0.0,369.0
1,0.0,370.0
1,0.0,371.0
1,0.0,372.0
1,0.0,373.0
1,0.0,374.0
1,0.0,375.0
1,0.0,376.0
1,0.0,377.0
1,0.0,378.0
1,0.0,379.0
1,0.0,380.0
1,0.0,381.0
1,0.0,382.0
1,0.0,383.0
1,0.0,384.0
1,0.0,385.0
1,0.0,386.0
1,0.0,387.0
1,0.0,388.0
1,0.0,389.0
1,0.0,390.0
1,0.0,391.0
1,0.0,392.0
1,0.0,393.0
1,0.0,394.0
1,0.0,395.0
1,0.0,396.0
1,0.0,397.0
1,0.0,398.0
1,0.0,399.0
1,0.0,400.0
1,0.0,401.0
1,0.0,402.0
1,0.0,403.0
1,0.0,404.0
1,0.0,405.0
1,0.0,406.0
1,0.0,407.0
1,0.0,408.0
1,0.0,409.0
1,0.0,410.0
1,0.0,411.0
1,0.0,412.0
1,0.0,413.0
1,0.0,414.0
1,0.0,415.0
1,0.0,416.0
1,0.0,417.0
1,0.0,418.0
1,0.0,419.0
1,0.0,420.0
1,0.0,421.0
1,0.0,422.0
1,0.0,423.0
1,0.0,424.0
1,0.0,425.0
1,0.0,426.0
1,0.0,427.0
1,0.0,428.0
1,0.0,429.0
1,0.0,430.0
1,0.0,431.0
1,0.0,432.0
1,0.0,433.0
1,0.0,434.0
1,0.0,435.0
1,0.0,436.0
1,0.0,437.0
1,0.0,438.0
1,0.0,439.0
1,0.0,440.0
1,0.0,441.0
1,0.0,442.0
1,0.0,443.0
1,0.0,444.0
1,0.0,445.0
1,0.0,446.0
1,0.0,447.0
1,0.0,448.0
1,0.0,449.0
1,0.0,450.0
1,0.0,451.0
1,0.0,452.0
1,0.0,453.0
1,0.0,454.0
1,0.0,455.0
1,0.0,456.0
1,0.0,457.0
1,0.0,458.0
1,0.0,459.0
1,0.0,460.0
1,0.0,461.0
1,0.0,462.0
1,0.0,463.0
1,0.0,464.0
1,0.0,465.0
1,0.0,466.0
1,0.0,467.0
1,0.0,468.0
1,0.0,469.0
1,0.0,470.0
1,0.0,471.0
1,0.0,472.0
1,0.0,473.0
1,0.0,474.0
1,0.0,475.0
1,0.0,476.0
1,0.0,477.0
1,0.0,478.0
1,0.0,479.0
1,0.0,480.0
1,0.0,481.0
1,0.0,482.0
1,0.0,483.0
1,0.0,484.0
1,0.0,485.0
1,0.0,486.0
1,0.0,487.0
1,0.0,488.0
1,0.0,489.0
1,0.0,490.0
1,0.0,491.0
1,0.0,492.0
1,0.0,493.0
1,0.0,494.0
1,0.0,495.0
1,0.0,496.0
1,0.0,497.0
1,0.0,498.0
1,0.0,499.0
1,0.0,500.0
10,0.0,1.0
10,0.0,2.0
10,0.0,3.0
10,0.0,4.0
10,0.0,5.0
10,0.0,6.0
10,0.0,7.0
10,0.0,8.0
10,0.0,9.0
10,0.0,10.0
10,0.0,11.0
10,0.0,12.0
10,0.0,13.0
10,0.0,14.0
10,0.0,15.0
10,0.0,16.0
10,0.0,17.0
10,0.0,18.0
10,0.0,19.0
10,0.0,20.0
10,0.0,21.0
10,0.0,22.0
10,0.0,23.0
10,0.0,24.0
10,0.0,25.0
10,0.0,26.0
10,0.0,27.0
10,0.0,28.0
10,0.0,29.0
10,0.0,30.0
10,0.0,31.0
10,0.0,32.0
10,0.0,33.0
10,0.0,34.0
10,0.0,35.0
10,0.0,36.0
10,0.0,37.0
10,0.0,38.0
10,0.0,39.0
10,0.0,40.0
10,0.0,41.0
10,0.0,42.0
10,0.0,43.0
10,0.0,44.0
10,0.0,45.0
10,0.0,46.0
10,0.0,47.0
10,0.0,48.0
10,0.0,49.0
10,0.0,50.0
10,0.0,51.0
10,0.0,52.0
10,0.0,53.0
10,0.0,54.0
10,0.0,55.0
10,0.0,56.0
10,0.0,57.0
10,0.0,58.0
10,0.0,59.0
10,0.0,60.0
10,0.0,61.0
10,0.0,62.0
10,0.0,63.0
10,0.0,64.0
10,0.0,65.0
10,0.0,66.0
10,0.0,67.0
10,0.0,68.0
10,0.0,69.0
10,0.0,70.0
10,0.0,71.0
10,0.0,72.0
10,0.0,73.0
10,0.0,74.0
10,0.0,75.0
10,0.0,76.0
10,0.0,77.0
10,0.0,78.0
10,0.0,79.0
10,0.0,80.0
10,0.0,81.0
10,0.0,82.0
10,0.0,83.0
10,0.0,84.0
10,0.0,85.0
10,0.0,86.0
10,0.0,87.0
10,0.0,88.0
10,0.0,89.0
10,0.0,90.0
10,0.0,91.0
10,0.0,92.0
10,0.0,93.0
10,0.0,94.0
10,0.0,95.0
10,0.0,96.0
10,0.0,97.0
10,0.0,98.0
10,0.0,99.0
10,0.0,100.0
10,0.0,101.0
10,0.0,102.0
10,0.0,103.0
10,0.0,104.0
10,0.0,105.0
10,0.0,106.0
10,0.0,107.0
10,0.0,108.0
10,0.0,109.0
10,0.0,110.0
10,0.0,111.0
10,0.0,112.0
10,0.0,113.0
10,0.0,114.0
10,0.0,115.0
10,0.0,116.0
10,0.0,117.0
10,0.0,118.0
10,0.0,119.0
10,0.0,120.0
10,0.0,121.0
10,0.0,122.0
10,0.0,123.0
10,0.0,124.0
10,0.0,125.0
10,0.0,126.0
10,0.0,127.0
10,0.0,128.0
10,0.0,129.0
10,0.0,130.0
10,0.0,131.0
10,0.0,132.0
10,0.0,133.0
10,0.0,134.0
10,0.0,135.0
10,0.0,136.0
10,0.0,137.0
10,0.0,138.0
10,0.0,139.0
10,0.0,140.0
10,0.0,141.0
10,0.0,142.0
10,0.0,143.0
10,0.0,144.0
10,0.0,145.0
10,0.0,146.0
10,0.0,147.0
10,0.0,148.0
10,0.0,149.0
10,0.0,150.0
10,0.0,151.0
10,0.0,152.0
10,0.0,153.0
10,0.0,154.0
10,0.0,155.0
10,0.0,156.0
10,0.0,157.0
10,0.0,158.0
10,0.0,159.0
10,0.0,160.0
10,0.0,161.0
10,0.0,162.0
10,0.0,163.0
10,0.0,164.0
10,0.0,165.0
10,0.0,166.0
10,0.0,167.0
10,0.0,168.0
10,0.0,169.0
10,0.0,170.0
10,0.0,171.0
10,0.0,172.0
10,0.0,173.0
10,0.0,174.0
10,0.0,175.0
10,0.0,176.0
10,0.0,177.0
10,0.0,178.0
10,0.0,179.0
10,0.0,180.0
10,0.0,181.0
10,0.0,182.0
10,0.0,183.0
10,0.0,184.0
10,0.0,185.0
10,0.0,186.0
10,0.0,187.0
10,0.0,188.0
10,0.0,189.0
10,0.0,190.0
10,0.0,191.0
10,0.0,192.0
10,0.0,193.0
10,0.0,194.0
10,0.0,195.0
10,0.0,196.0
10,0.0,197.0
10,0.0,198.0
10,0.0,199.0
10,0.0,200.0
10,0.0,201.0
10,0.0,202.0
10,0.0,203.0
10,0.0,204.0
10,0.0,205.0
10,0.0,206.0
10,0.0,207.0
10,0.0,208.0
10,0.0,209.0
10,0.0,210.0
10,0.0,211.0
10,0.0,212.0
10,0.0,213.0
10,0.0,214.0
10,0.0,215.0
10,0.0,216.0
10,0.0,217.0
10,0.0,218.0
10,0.0,219.0
10,0.0,220.0
10,0.0,221.0
10,0.0,222.0
10,0.0,223.0
10,0.0,224.0
10,0.0,225.0
10,0.0,226.0
10,0.0,227.0
10,0.0,228.0
10,0.0,229.0
10,0.0,230.0
10,0.0,231.0
10,0.0,232.0
10,0.0,233.0
10,0.0,234.0
10,0.0,235.0
10,0.0,236.0
10,0.0,237.0
10,0.0,238.0
10,0.0,239.0
10,0.0,240.0
10,0.0,241.0
10,0.0,242.0
10,0.0,243.0
10,0.0,244.0
10,0.0,245.0
10,0.0,246.0
10,0.0,247.0
10,0.0,248.0
10,0.0,249.0
10,0.0,250.0
10,0.0,251.0
10,0.0,252.0
10,0.0,253.0
10,0.0,254.0
10,0.0,255.0
10,0.0,256.0
10,0.0,257.0
10,0.0,258.0
10,0.0,259.0
10,0.0,260.0
10,0.0,261.0
10,0.0,262.0
10,0.0,263.0
10,0.0,264.0
10,0.0,265.0
10,0.0,266.0
10,0.0,267.0
10,0.0,268.0
10,0.0,269.0
10,0.0,270.0
10,0.0,271.0
10,0.0,272.0
10,0.0,273.0
10,0.0,274.0
10,0.0,275.0
10,0.0,276.0
10,0.0,277.0
10,0.0,278.0
10,0.0,279.0
10,0.0,280.0
10,0.0,281.0
10,0.0,282.0
10,0.0,283.0
10,0.0,284.0
10,0.0,285.0
10,0.0,286.0
10,0.0,287.0
10,0.0,288.0
10,0.0,289.0
10,0.0,290.0
10,0.0,291.0
10,0.0,292.0
10,0.0,293.0
10,0.0,294.0
10,0.0,295.0
10,0.0,296.0
10,0.0,297.0
10,0.0,298.0
10,0.0,299.0
10,0.0,300.0
10,0.0,301.0
10,0.0,302.0
10,0.0,303.0
10,0.0,304.0
10,0.0,305.0
10,0.0,306.0
10,0.0,307.0
10,0.0,308.0
10,0.0,309.0
10,0.0,310.0
10,0.0,311.0
10,0.0,312.0
10,0.0,313.0
10,0.0,314.0
10,0.0,315.0
10,0.0,316.0
10,0.0,317.0
10,0.0,318.0
10,0.0,319.0
10,0.0,320.0
10,0.0,321.0
10,0.0,322.0
10,0.0,323.0
10,0.0,324.0
10,0.0,325.0
10,0.0,326.0
10,0.0,327.0
10,0.0,328.0
10,0.0,329.0
10,0.0,330.0
10,0.0,331.0
10,0.0,332.0
10,0.0,333.0
10,0.0,334.0
10,0.0,335.0
10,0.0,336.0
10,0.0,337.0
10,0.0,338.0
10,0.0,339.0
10,0.0,340.0
10,0.0,341.0
10,0.0,342.0
10,0.0,343.0
10,0.0,344.0
10,0.0,345.0
10,0.0,346.0
10,0.0,347.0
10,0.0,348.0
10,0.0,349.0
10,0.0,350.0
10,0.0,351.0
10,0.0,352.0
10,0.0,353.0
10,0.0,354.0
10,0.0,355.0
10,0.0,356.0
10,0.0,357.0
10,0.0,358.0
10,0.0,359.0
10,0.0,360.0
10,0.0,361.0
10,0.0,362.0
10,0.0,363.0
10,0.0,364.0
10,0.0,365.0
10,0.0,366.0
10,0.0,367.0
10,0.0,368.0
10,0.0,369.0
10,0.0,370.0
10,0.0,371.0
10,0.0,372.0
10,0.0,373.0
10,0.0,374.0
10,0.0,375.0
10,0.0,376.0
10,0.0,377.0
10,0.0,378.0
10,0.0,379.0
10,0.0,380.0
10,0.0,381.0
10,0.0,382.0
10,0.0,383.0
10,0.0,384.0
10,0.0,385.0
10,0.0,386.0
10,0.0,387.0
10,0.0,388.0
10,0.0,389.0
10,0.0,390.0
10,0.0,391.0
10,0.0,392.0
10,0.0,393.0
10,0.0,394.0
10,0.0,395.0
10,0.0,396.0
10,0.0,397.0
10,0.0,398.0
10,0.0,399.0
10,0.0,400.0
10,0.0,401.0
10,0.0,402.0
10,0.0,403.0
10,0.0,404.0
10,0.0,405.0
10,0.0,406.0
10,0.0,407.0
10,0.0,408.0
10,0.0,409.0
10,0.0,410.0
10,0.0,411.0
10,0.0,412.0
10,0.0,413.0
10,0.0,414.0
10,0.0,415.0
10,0.0,416.0
10,0.0,417.0
10,0.0,418.0
10,0.0,419.0
10,0.0,420.0
10,0.0,421.0
10,0.0,422.0
10,0.0,423.0
10,0.0,424.0
10,0.0,425.0
10,0.0,426.0
10,0.0,427.0
10,0.0,428.0
10,0.0,429.0
10,0.0,430.0
10,0.0,431.0
10,0.0,432.0
10,0.0,433.0
10,0.0,434.0
10,0.0,435.0
10,0.0,436.0
10,0.0,437.0
10,0.0,438.0
10,0.0,439.0
10,0.0,440.0
10,0.0,441.0
10,0.0,442.0
10,0.0,443.0
10,0.0,444.0
10,0.0,445.0
10,0.0,446.0
10,0.0,447.0
10,0.0,448.0
10,0.0,449.0
10,0.0,450.0
10,0.0,451.0
10,0.0,452.0
10,0.0,453.0
10,0.0,454.0
10,0.0,455.0
10,0.0,456.0
10,0.0,457.0
10,0.0,458.0
10,0.0,459.0
10,0.0,460.0
10,0.0,461.0
10,0.0,462.0
10,0.0,463.0
10,0.0,464.0
10,0.0,465.0
10,0.0,466.0
10,0.0,467.0
10,0.0,468.0
10,0.0,469.0
10,0.0,470.0
10,0.0,471.0
10,0.0,472.0
10,0.0,473.0
10,0.0,474.0
10,0.0,475.0
10,0.0,476.0
10,0.0,477.0
10,0.0,478.0
10,0.0,479.0
10,0.0,480.0
10,0.0,481.0
10,0.0,482.0
10,0.0,483.0
10,0.0,484.0
10,0.0,485.0
10,0.0,486.0
10,0.0,487.0
10,0.0,488.0
10,0.0,489.0
10,0.0,490.0
10,0.0,491.0
10,0.0,492.0
10,0.0,493.0
10,0.0,494.0
10,0.0,495.0
10,0.0,496.0
10,0.0,497.0
10,0.0,498.0
10,0.0,499.0
10,0.0,500.0
11,0.0,1.0
11,0.4931640625000002,2.0
11,0.7158203125,3.0
11,0.7500000000000002,4.0
11,0.6542968750000002,5.0
11,0.6132812499999991,6.0
11,0.525390625,7.0
11,0.5556640625000001,8.0
11,0.5166015624999998,9.0
11,0.5458984374999997,10.0
11,0.5507812499999998,11.0
11,0.4970703125000004,12.0
11,0.45214843750000056,13.0
11,0.43261718750000006,14.0
11,0.41796874999999983,15.0
11,0.38574218750000017,16.0
11,0.35644531250000033,17.0
11,0.3720703124999995,18.0
11,0.33789062499999983,19.0
11,0.3447265624999999,20.0
11,0.35644531249999983,21.0
11,0.3808593750000001,22.0
11,0.30859374999999983,23.0
11,0.3027343750000006,24.0
11,0.3574218750000004,25.0
11,0.3515624999999996,26.0
11,0.3144531250000001,27.0
11,0.30371093750000044,28.0
11,0.32128906250000006,29.0
11,0.30859375000000006,30.0
11,0.33789062500000044,31.0
11,0.3085937500000002,32.0
11,0.30859375000000017,33.0
11,0.24316406250000028,34.0
11,0.265625,35.0
11,0.33007812500000017,36.0
11,0.3095703124999999,37.0
11,0.2861328125000005,38.0
11,0.29882812499999994,39.0
11,0.2919921875000006,40.0
11,0.3183593750000005,41.0
11,0.34765625000000044,42.0
11,0.30566406249999967,43.0
11,0.32031249999999994,44.0
11,0.2998046875000003,45.0
11,0.31347656249999983,46.0
11,0.3017578124999997,47.0
11,0.3251953124999998,48.0
11,0.3007812499999998,49.0
11,0.333984375,50.0
11,0.34472656250000006,51.0
11,0.35351562499999967,52.0
11,0.353515625,53.0
11,0.31347656249999956,54.0
11,0.3046874999999998,55.0
11,0.29980468749999994,56.0
11,0.3105468750000005,57.0
11,0.28906249999999983,58.0
11,0.2773437499999994,59.0
11,0.28125000000000006,60.0
11,0.28222656250000056,61.0
11,0.2939453125000003,62.0
11,0.2646484375,63.0
11,0.27929687500000017,64.0
11,0.2705078125000002,65.0
11,0.2812500000000001,66.0
11,0.2929687499999997,67.0
11,0.26855468750000033,68.0
11,0.31054687499999956,69.0
11,0.29785156250000017,70.0
11,0.3017578124999998,71.0
11,0.3037109375,72.0
11,0.3242187499999998,73.0
11,0.3007812500000002,74.0
11,0.3427734375,75.0
11,0.32714843749999967,76.0
11,0.2773437500000006,77.0
11,0.2939453124999998,78.0
11,0.2832031250000006,79.0
11,0.24999999999999967,80.0
11,0.28222656250000017,81.0
11,0.31249999999999994,82.0
11,0.3525390625000002,83.0
11,0.36621093749999994,84.0
11,0.34667968750000006,85.0
11,0.3544921874999997,86.0
11,0.3759765625,87.0
11,0.35644531250000017,88.0
11,0.3398437500000001,89.0
11,0.3330078125,90.0
11,0.3466796875000005,91.0
11,0.33398437500000006,92.0
11,0.33496093750000033,93.0
11,0.35449218750000067,94.0
11,0.3828124999999998,95.0
11,0.38671875000000056,96.0
11,0.3066406249999999,97.0
11,0.3447265625000002,98.0
11,0.34667968749999983,99.0
11,0.3662109375000005,100.0
11,0.3691406250000002,101.0
11,0.3828124999999999,102.0
11,0.3603515625000002,103.0
11,0.3388671875000004,104.0
11,0.36132812500000006,105.0
11,0.37988281250000017,106.0
11,0.4140625000000001,107.0
11,0.38183593750000017,108.0
11,0.3945312499999997,109.0
11,0.373046875,110.0
11,0.36328124999999994,111.0
11,0.3613281249999998,112.0
11,0.3466796875000003,113.0
11,0.31835937500000044,114.0
11,0.3408203125,115.0
11,0.3359375000000002,116.0
11,0.31445312500000006,117.0
11,0.36035156250000017,118.0
11,0.3652343749999996,119.0
11,0.38476562499999983,120.0
11,0.3662109375000002,121.0
11,0.3632812500000001,122.0
11,0.3789062500000002,123.0
11,0.3925781249999996,124.0
11,0.35351562499999994,125.0
11,0.3808593750000005,126.0
11,0.41113281249999983,127.0
11,0.44824218750000017,128.0
11,0.4648437499999993,129.0
11,0.44335937499999983,130.0
11,0.36230468749999956,131.0
11,0.3613281249999998,132.0
11,0.40234374999999944,133.0
11,0.3691406249999997,134.0
11,0.3779296875000004,135.0
11,0.38769531250000017,136.0
11,0.39160156250000017,137.0
11,0.3867187499999999,138.0
11,0.3945312499999996,139.0
11,0.37695312499999983,140.0
11,0.3652343750000001,141.0
11,0.3798828125000004,142.0
11,0.3535156250000002,143.0
11,0.3749999999999997,144.0
11,0.33203125000000017,145.0
11,0.36035156250000017,146.0
11,0.3417968750000002,147.0
11,0.3037109374999998,148.0
11,0.3046875000000001,149.0
11,0.2802734374999997,150.0
11,0.2734375000000005,151.0
11,0.31542968750000006,152.0
11,0.31347656249999994,153.0
11,0.31542968749999994,154.0
11,0.31250000000000017,155.0
11,0.3300781250000004,156.0
11,0.3271484375,157.0
11,0.2890624999999999,158.0
11,0.29199218749999994,159.0
11,0.33886718750000006,160.0
11,0.3183593750000008,161.0
11,0.30175781250000017,162.0
11,0.31542968750000017,163.0
11,0.31152343750000056,164.0
11,0.2919921875000001,165.0
11,0.32128906250000033,166.0
11,0.3242187499999996,167.0
11,0.3203124999999998,168.0
11,0.3330078125,169.0
11,0.32519531249999967,170.0
11,0.3408203124999997,171.0
11,0.33593749999999994,172.0
11,0.3505859375000004,173.0
11,0.34179687499999994,174.0
11,0.3037109375000002,175.0
11,0.2724609375000003,176.0
11,0.27343749999999994,177.0
11,0.2949218749999998,178.0
11,0.3291015625000001,179.0
11,0.34082031250000006,180.0
11,0.2832031249999999,181.0
11,0.28320312499999994,182.0
11,0.3076171875000002,183.0
11,0.29882812500000006,184.0
11,0.3281250000000001,185.0
11,0.26855468750000006,186.0
11,0.26464843749999933,187.0
11,0.2939453124999999,188.0
11,0.2646484375000005,189.0
11,0.31054687500000006,190.0
11,0.3125,191.0
11,0.2666015625,192.0
11,0.25878906250000006,193.0
11,0.26757812500000033,194.0
11,0.2929687499999999,195.0
11,0.2871093749999998,196.0
11,0.2988281249999999,197.0
11,0.2441406249999998,198.0
11,0.27636718749999967,199.0
11,0.2822265625000001,200.0
11,0.2900390624999997,201.0
11,0.29785156250000017,202.0
11,0.2841796875000005,203.0
11,0.30078125000000006,204.0
11,0.29394531250000006,205.0
11,0.3251953125000001,206.0
11,0.3457031250000001,207.0
11,0.35351562499999994,208.0
11,0.3369140625000003,209.0
11,0.359375,210.0
11,0.33007812500000017,211.0
11,0.2822265624999999,212.0
11,0.2656249999999998,213.0
11,0.29589843749999994,214.0
11,0.31347656250000017,215.0
11,0.3164062500000003,216.0
11,0.3154296875000007,217.0
11,0.3369140625000001,218.0
11,0.2880859375000004,219.0
11,0.3027343750000001,220.0
11,0.28613281250000044,221.0
11,0.2939453125000001,222.0
11,0.2587890625000005,223.0
11,0.2197265625,224.0
11,0.24316406250000006,225.0
11,0.24218749999999972,226.0
11,0.24023437500000003,227.0
11,0.2470703125000003,228.0
11,0.25976562499999994,229.0
11,0.25390624999999983,230.0
11,0.2382812500000001,231.0
11,0.25097656250000006,232.0
11,0.2529296874999996,233.0
11,0.23632812499999997,234.0
11,0.2509765625,235.0
11,0.2617187500000004,236.0
11,0.24511718750000017,237.0
11,0.24707031250000014,238.0
11,0.2265625,239.0
11,0.23242187499999992,240.0
11,0.2138671874999998,241.0
11,0.21191406249999947,242.0
11,0.2548828125000002,243.0
11,0.25878906250000017,244.0
11,0.22656250000000017,245.0
11,0.2128906249999998,246.0
11,0.20507812499999978,247.0
11,0.22656249999999992,248.0
11,0.21679687500000025,249.0
11,0.20019531249999983,250.0
11,0.22851562500000003,251.0
11,0.21484375000000008,252.0
11,0.20507812499999958,253.0
11,0.2255859374999999,254.0
11,0.21093749999999972,255.0
11,0.19726562500000008,256.0
11,0.22363281250000006,257.0
11,0.24609375000000008,258.0
11,0.2460937500000006,259.0
11,0.24804687499999922,260.0
11,0.24218750000000025,261.0
11,0.23632812499999975,262.0
11,0.2128906250000001,263.0
11,0.2539062500000006,264.0
11,0.2578125000000003,265.0
11,0.24707031249999975,266.0
11,0.2441406250000002,267.0
